region,regionCode,puuid,accountId,matchId,gameCreation,gameDuration,gameStartTimestamp,gameEndTimestamp,gameEndTimestampToDate,gameMode,gameType,platformId,assists,baronKills,champExperience,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,dragonKills,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summonerLevel,summonerName,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCCDealt,totalUnitsHealed,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,abilityUses,baronTakedowns,bountyGold,completeSupportQuestInTime,controlWardsPlaced,deathsByEnemyChamps,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterSteals,killsWithHelpFromEpicMonster,legendaryCount,multiKillOneSpell,multikills,multikillsAfterAggressiveFlash,pickKillWithAlly,skillshotsDodged,skillshotsHit,soloBaronKills,soloKills,takedowns,teamBaronKills,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,wardTakedowns,wardsGuarded,kills
AMERICAS,BR1,fP4bgF_Gty_FV9KlNxnn-Ret2bEbYxJsjMGGJJeKtk_rzm4xsrmwKJhWQcKaM4gS1EANFowfkFUOLw,yHtUMDifo3MiOVcL67B1ysTH37OxKGPqswTWPTVjHE7iZIvBQsdaR9lJ,BR1_2804512609,1694880048569,2075,1694880048569,1694882124215,2023-09-16,CLASSIC,MATCHED_GAME,BR1,10,0,16432,16,103,Ahri,7672,9274,7672,20936,11,0,0,False,False,15695,MIDDLE,3,3,0,MIDDLE,0,4,2,314,109393,28818,10722,0,0,0,1,0,0,14317,2880,19103,SOLO,112,109,48,58,74,Player_185487,MIDDLE,174440,42259,34577,8382,181,90,1,50729,10559,4751,5,6,1,12,1,1,7,True,327,0,375,0,0,11,0,0,37,0.0,0,0,0,0,1,0,14,11,148,0,7,24,0,0,1,0,5,5,1,0,14.0
AMERICAS,BR1,3M_5b55CuKylesdT70a_8yLHAv8L-G8Qrffb0-YpBSXWsHIAFSfH1Vwy2GE9qV6-5anm1zigabEsOw,jK5WcTdZxLtFBEJouHUvo5FDbTZL1uBur1senVbXiM_gwcQ,BR1_2804512609,1694880048569,2075,1694880048569,1694882124215,2023-09-16,CLASSIC,MATCHED_GAME,BR1,13,0,13590,15,51,Caitlyn,3599,11816,3599,10523,5,3,0,False,False,13091,BOTTOM,0,2,0,BOTTOM,1044,3,2,822,349,282,10206,12,0,0,0,0,0,128143,27366,7487,CARRY,69,73,18,14,670,Player_20742,BOTTOM,136510,28790,18315,4160,134,157,4,8017,1141,620,0,1,1,33,3,3,13,True,174,0,375,0,3,5,0,0,16,0.0,0,1,0,0,1,0,16,10,35,0,2,21,0,0,1,0,3,5,3,0,8.0
AMERICAS,BR1,R8Be3FHrvU4JYmFMYuyliF24tI5xfIeUVoPPcb_c4KnnQNmhQhi8gGBwP2FtYhENt68Uj9HkqLE0rg,r4GsPSy6wAM82uxBWIb08FwVb7cD_J6kAlmx1QB-RQA9aPs,BR1_2804512609,1694880048569,2075,1694880048569,1694882124215,2023-09-16,CLASSIC,MATCHED_GAME,BR1,16,0,11627,14,99,Lux,330,4811,330,11658,8,5,0,False,False,10672,UTILITY,0,1,0,BOTTOM,0,3,1,542,47231,19722,5456,4,1,0,1,0,0,6472,1155,9492,SUPPORT,71,40,162,16,578,Player_185488,UTILITY,53717,20891,16425,627,31,187,1,13,13,1475,0,0,1,81,5,8,36,True,289,0,300,1,5,8,0,0,33,1.0,0,0,0,0,0,0,17,11,39,0,3,23,0,0,1,0,2,5,8,0,7.0
AMERICAS,BR1,3M_5b55CuKylesdT70a_8yLHAv8L-G8Qrffb0-YpBSXWsHIAFSfH1Vwy2GE9qV6-5anm1zigabEsOw,jK5WcTdZxLtFBEJouHUvo5FDbTZL1uBur1senVbXiM_gwcQ,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,6,0,17478,17,24,Jax,3708,9416,3708,29192,3,0,0,False,False,12445,TOP,0,1,1,TOP,0,2,1,624,46009,9494,11261,0,0,0,0,0,0,101929,9817,19676,SOLO,86,131,63,8,667,Player_20742,TOP,165746,19499,32799,12009,207,139,1,17806,188,1861,1,3,7,22,0,2,12,True,288,1,150,0,0,3,0,0,20,0.0,0,1,0,0,0,0,6,46,0,0,1,10,1,0,1,0,1,5,2,0,4.0
AMERICAS,BR1,Ip9GqlCDmjMqxeio8k2RujKLDa3mfdOySksiN0WmYTLs88BHMlDg41e2o3rbMrPVedTz4EQQQidbGQ,QXbr29nxWAhnljl3ySADlzT0VpynC1ojvpMs6iw3qR3RhIc,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,6,1,16942,17,79,Gragas,996,34221,996,32043,1,4,1,False,False,13659,JUNGLE,0,1,1,JUNGLE,0,9,3,698,188147,24435,9892,174,0,0,0,0,0,32619,2019,22730,NONE,267,169,86,13,655,Player_155301,JUNGLE,269992,29088,36106,25961,38,671,1,49225,2633,3482,1,2,7,32,4,2,6,True,535,1,300,0,4,1,0,0,62,18.0,0,0,1,0,2,0,14,35,9,0,0,15,1,0,1,0,0,5,2,1,9.0
AMERICAS,BR1,qh5MplyYrVPeYuW1HplvXJSSVshpE_J5EiaRtDuStSfAvz-Y0P-YdJBptvOdDRxQj9MK0mlslrJshw,u5G3FroyCBCT_1FS5-Rp9gHc98LRscd1D2aA7eA0xG43_cs,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,5,0,19193,18,777,Yone,12852,40532,12852,25753,7,2,2,False,False,16311,MIDDLE,1,1,1,MIDDLE,1425,2,2,552,93679,5848,14339,12,1,0,1,0,0,194948,11859,13668,SOLO,285,45,32,7,497,Player_186858,MIDDLE,293697,19777,29732,10799,270,215,1,5069,2069,1724,6,7,7,40,2,3,14,True,369,0,675,0,2,7,0,0,30,0.0,0,0,0,0,1,0,5,32,18,0,4,11,1,0,1,0,3,5,3,0,6.0
AMERICAS,BR1,OZwEBrEH_Okjtqm-dCsZCDJHHzgCBp4xd-dDd79wrcZxnQ3zxpWJIz0wmutZhAAVfBfoCMzpeW7Ojw,rky2Y3zLXEouSLzx0liQrl_Ftz7ITEypXdRq1wngzY9WtfQ,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,6,0,13535,15,81,Ezreal,1321,10881,1321,6964,4,2,0,False,False,10514,BOTTOM,0,0,1,BOTTOM,0,3,1,1038,11984,3598,7360,2,0,0,0,0,0,103090,8123,6849,CARRY,249,59,28,11,263,Player_186859,BOTTOM,115487,11722,14383,5451,165,26,3,413,0,173,0,1,7,41,2,3,14,True,347,1,0,0,2,4,0,0,0,1.0,0,0,0,0,0,0,8,90,95,0,0,9,1,0,1,0,0,5,3,0,3.0
AMERICAS,BR1,0UlSK2vPFYU1w3Qlyg9FA_lpxZx1TwoxSSfXVpM-fzP8RS3ABtsLFjlcvPrGgpsfw2SSXJiKGQS1yg,ClitA-jUgcx0843jrVtka8XRJzeOTvXo_JKCYEOaIhwCyXw,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,14,0,12826,14,59,JarvanIV,0,4586,0,16103,6,7,1,False,False,9250,UTILITY,0,1,1,BOTTOM,0,3,1,856,12831,7784,9550,4,0,0,0,0,0,15999,4217,11681,SUPPORT,55,39,98,14,691,Player_186860,UTILITY,29837,13008,23276,4910,19,146,1,1006,1006,2043,0,2,7,85,8,6,34,True,206,0,0,0,7,6,0,0,8,0.0,0,0,0,0,0,0,15,131,0,0,0,18,1,0,1,0,0,5,7,0,4.0
AMERICAS,BR1,G6ynFnPmpDgtTukZr4pqqjjcjxbsGIgUtS2SiI04m4c2yHE9asVP0dW_eclIRYMSFXUEJLcesQugEQ,yHQTg8urwEDRtSdxfkuWGuZI4hZm18DYgwaUsMP9TVS5Im4l4zRIzadM,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,4,0,15728,16,875,Sett,11791,13655,11791,29532,3,1,0,False,False,12973,TOP,1,1,1,TOP,0,4,1,1191,167,62,11738,0,0,1,0,0,0,143596,14743,15116,SOLO,83,15,40,7,275,Player_186861,TOP,156178,21140,28185,3588,178,167,1,12414,6334,1330,4,5,8,24,1,2,11,False,145,0,0,0,1,3,0,0,70,0.0,0,0,0,0,0,0,6,5,0,0,2,9,0,0,1,0,4,5,2,0,5.0
AMERICAS,BR1,twa1QHpIMLXJ1KWastwBUpKF8H2p_q812QK3KGz-bq3CrWol0RawAUZj9pkyJFeayUOmcQDcW30W6g,_cf9yiOCORpbZQIVmDuCpfOxu43RV4rSop9vycsZn2WzqGQ,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,4,0,10581,13,76,Nidalee,140,19661,140,13930,7,2,0,False,False,10488,JUNGLE,0,0,1,JUNGLE,0,0,1,550,72790,12765,15300,98,0,1,0,0,0,17015,207,14848,NONE,181,126,121,161,274,Player_186862,JUNGLE,131491,13927,31250,14808,16,66,5,41684,955,1102,1,1,8,29,2,8,3,False,589,0,150,0,2,7,0,0,1,0.0,0,2,0,0,0,0,7,5,18,0,0,8,0,0,1,0,2,5,8,0,4.0
AMERICAS,BR1,84YacHRwf34_CvX95roWiDoZp4P7YojfaN8QJLvuTYbcvfAoz_iITrfdW_sKf8S7xJqU5HxyJumOQA,x7bFLJDjgxlE9CvUqXWorqOX0irbqwZ2jh1cdynIjpI9zqw,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,8,0,19060,18,90,Malzahar,685,3517,685,19867,5,0,0,False,False,14326,MIDDLE,0,0,1,MIDDLE,0,2,1,859,175542,24481,7514,15,0,1,0,0,0,13236,985,10383,SOLO,94,93,124,11,372,Player_186863,MIDDLE,193612,26249,18741,1520,268,778,1,4832,782,842,1,1,8,31,0,6,10,False,322,0,300,0,0,5,0,0,10,0.0,0,0,0,0,0,0,11,5,0,0,1,13,0,0,1,0,0,5,6,0,5.0
AMERICAS,BR1,VGEm0DVB6RN9zWJYEs78zRWziChqS91ZIr3Q11usYkVNhL2y71lUmakCZlKfihR4qUhQvnc297K2qw,rY3iMkWSlymrI8Cp6Q8_DHwKqSK9bY8FuB2l4nRykmaaSKg,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,4,0,12759,14,22,Ashe,1159,5389,1159,9662,6,0,0,False,False,12266,BOTTOM,0,0,1,BOTTOM,305,3,1,535,5612,1974,10320,0,0,1,0,0,0,113728,15016,8774,CARRY,8,104,19,11,766,Player_186864,BOTTOM,134937,17104,20295,3589,205,798,1,15596,113,1200,1,1,8,23,0,0,12,False,142,0,300,0,0,6,0,0,9,0.0,0,0,0,0,0,0,10,14,84,0,1,11,0,0,1,0,0,5,0,1,7.0
AMERICAS,BR1,KgI9VTbwMMx_GtH2IoFry3wcCoU8vVJkQ78FZmGpSbWY_Jcny9MVvOnWOrvqkuKGRGiWzm0sZsiGvg,v_kHRiGIK0OSVyTLI2yM6Ku7YTLLvXeJb7yZriwje5ZAIZCjpcImf9QF,BR1_2801089775,1694298979845,1992,1694298979845,1694300972041,2023-09-09,CLASSIC,MATCHED_GAME,BR1,5,0,10322,13,111,Nautilus,0,107,0,34146,5,5,0,False,False,7365,UTILITY,0,0,1,BOTTOM,3,0,0,1354,14450,7524,10398,0,0,1,0,0,0,9689,2457,11031,SUPPORT,42,30,33,10,344,Player_186865,UTILITY,31354,11080,22852,2124,51,318,3,7214,1098,1421,0,0,8,66,5,5,26,False,115,0,0,0,5,5,0,0,111,0.0,0,2,0,0,0,0,5,19,23,0,0,5,0,0,1,0,0,5,5,0,0.0
AMERICAS,BR1,l30Fp-06I6P9tJBBMDa_BQCA7qLhBXjzb5m006yF4P_dcI_L3YB-iBIl-sM_AQUpyKrI8ytVs91uag,DL5ZeIb1gq1K0e-eaEqey9O2buaOEsgAwOMz5i1N4EWEEZ0,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,11,0,13119,15,266,Aatrox,3077,5749,3077,19349,2,0,0,False,False,10115,TOP,1,1,0,TOP,0,4,2,859,6407,2482,7768,1,0,0,1,0,0,97279,16162,16021,SOLO,169,36,63,6,344,Player_188187,TOP,103686,18644,25235,12381,153,113,1,0,0,1445,1,6,1,14,0,1,8,True,274,1,0,0,0,2,0,0,58,3.0,0,0,0,0,2,1,8,0,16,0,0,15,1,0,2,0,0,5,1,1,4.0
AMERICAS,BR1,EmS39FMNHDUEMYUVD-KEnya4Kdr8v_G810FsmsUtZFbfu6oRaHS8-qaV8awFe7ClIHPFSTBd9xnyNQ,CQ8j5R0QHKuMN_OSO6xvSMGPbXfmF_z5xY9fSAG9yEjmZ_0,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,7,1,10725,13,56,Nocturne,4309,38026,4309,13384,3,2,1,False,False,11144,JUNGLE,1,1,0,JUNGLE,0,3,2,840,574,334,4606,100,1,0,1,0,0,111598,9389,15420,NONE,73,15,13,17,312,Player_188188,JUNGLE,137135,10230,20337,11307,38,416,1,24961,505,310,5,6,1,24,2,1,8,True,118,1,0,0,2,3,0,0,4,7.0,0,0,0,0,1,0,8,2,24,0,1,14,1,0,2,0,2,5,1,1,7.0
AMERICAS,BR1,awSawrx-ZG2EYxZiTxlcU82BbZnPxCgdsCVB9KDHRKBhSmR3lN7yxI32u3OkZSS0uyZqaJDJXOqypg,CY8rdktE949UxaShgd48xagJLWNSciza0SVUn5xx67R6Gss,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,5,0,11798,14,136,AurelionSol,1906,12384,1906,4324,4,1,0,False,False,11087,MIDDLE,0,1,0,MIDDLE,0,8,3,559,96310,18835,6248,4,0,0,1,0,0,5625,259,4198,SOLO,86,26,48,5,468,Player_96817,MIDDLE,105284,19931,10605,587,153,110,1,3348,837,158,0,3,1,17,1,0,9,True,165,1,300,0,1,4,0,0,14,0.0,0,0,1,1,3,0,7,0,0,0,0,14,1,0,2,0,4,5,0,0,9.0
AMERICAS,BR1,Player Not Found,Player Not Found,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,18,0,12171,14,157,Yasuo,7930,9681,7930,16714,5,2,0,False,False,11289,BOTTOM,0,1,0,BOTTOM,581,3,1,411,14384,2261,3299,14,0,0,1,0,0,132013,19276,11664,CARRY,223,12,149,7,636,Player_188189,BOTTOM,146398,21538,15392,4236,166,134,1,0,0,428,3,6,1,14,2,0,9,True,391,0,375,0,2,5,0,0,33,3.0,0,0,0,0,0,0,12,9,15,0,1,22,1,0,2,0,2,5,0,0,4.0
AMERICAS,BR1,2WxhQUmQGZH4gGhaGEcXe6IF0Rfx08mHc5-qhqDo5rfA1Q4os_9Qa87_zj6jaIUVVH3yx9lzWIimLw,daUtxJtnk_RcIqWpXGOvuQqpqdKbDnlAOIQIeqv62_hrhUk,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,19,0,8798,12,526,Rell,355,802,355,20603,6,3,0,False,False,7166,UTILITY,0,2,0,BOTTOM,0,0,1,531,7576,4668,5022,0,0,0,1,0,0,5210,2335,9995,SUPPORT,40,40,28,5,811,Player_188190,UTILITY,17860,7628,15362,136,25,269,1,5073,624,343,0,4,1,38,5,4,18,True,113,1,0,0,3,6,0,0,71,0.0,0,0,0,0,0,0,12,5,0,0,0,21,1,0,2,0,2,5,4,0,2.0
AMERICAS,BR1,Player Not Found,Player Not Found,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,4,0,11297,13,98,Shen,176,1745,176,22948,4,0,0,False,False,6981,TOP,0,0,2,JUNGLE,0,2,1,614,11125,4355,5839,0,0,1,0,0,0,35684,6822,14768,NONE,77,18,29,4,211,Player_188191,TOP,53284,11572,21184,1372,112,257,1,6475,395,576,0,0,9,8,1,0,5,False,128,0,0,0,0,4,0,0,19,0.0,0,0,0,0,0,0,6,12,0,0,1,7,0,0,0,0,0,0,0,0,3.0
AMERICAS,BR1,yUu-j51fL1zIn4JlEq9Fiwz3aVsHhWeemI5dgQTXzLxApC1WeUL28OmlqMY2wsMlTXUdG3oRZ51cYQ,KxTs0qVyVtoZQGJLWVbyH5Xp6kmyxV3MVuCL282OlVgG6jw,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,6,0,9315,12,200,Belveth,374,13067,374,23364,6,0,2,False,False,9845,JUNGLE,0,0,2,JUNGLE,108,4,1,694,9367,1169,9043,116,0,1,0,0,0,105779,10040,21229,NONE,226,56,33,10,699,Player_143258,JUNGLE,137908,13113,30551,14848,19,335,1,22761,1903,278,0,0,9,15,0,1,7,False,325,0,300,0,0,6,0,0,17,1.0,0,0,0,0,0,0,12,14,0,0,0,13,0,0,0,0,0,0,1,1,7.0
AMERICAS,BR1,Q2q_1GSdXxKCCgJZ9B1Xu2npcSS5siaqfeaqnghBUbMhIxeyVLbZlumhOcYMvqCv3Fg8H1y3ZA7mcg,TFaMp2v9GgsBo0E1eK7C-3fJCJtD5GdPt3vPEH90tMk,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,8,0,10476,13,54,Malphite,522,3663,522,18216,5,1,0,False,False,8836,MIDDLE,0,0,2,MIDDLE,0,3,1,569,46706,15138,7604,0,0,1,0,0,0,35914,3896,8047,SOLO,64,53,61,8,446,Player_1959,MIDDLE,84494,19340,15921,934,135,491,1,1873,305,269,0,0,9,21,1,2,7,False,186,0,300,0,1,5,0,0,11,0.0,0,0,0,0,0,0,11,6,0,0,2,14,0,0,0,0,1,0,2,0,6.0
AMERICAS,BR1,IlNVBg6yUZ8X-6cJeKhjdoaJfrVIDPOWLYKuDz6FUCjO1ds_uaqmmlZvH-7qQlv9fNB7xtNIQPjqmg,m14hkjKil63qfrXfq2mJC-7zuEjuZCtKyDLpxTNuJUW0WRc,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,5,0,7961,11,235,Senna,891,2211,891,9329,6,0,0,False,False,7241,BOTTOM,0,0,2,BOTTOM,278,0,1,793,0,0,2341,0,0,1,0,0,0,68075,8818,11007,CARRY,48,24,11,5,427,Player_188192,BOTTOM,69557,8818,13938,5924,136,209,5,1482,0,589,0,0,9,11,0,1,6,False,88,0,0,0,0,6,0,0,19,0.0,0,0,0,0,0,0,6,5,18,0,0,6,0,0,0,0,2,0,1,1,1.0
AMERICAS,BR1,EHBU3UnCmHdnF6qbxVoFySXs3jdyPOXNWR7y25P801Mr1T4CBqAmp8voR7Htpn8wrfaL-pJ__aJVOA,CXCNQEl5AWg-ZetxC6SiN5zRscDHNyzsa0Oyr_yC6hM,BR1_2804136693,1694817775431,1434,1694817775431,1694819209838,2023-09-15,CLASSIC,MATCHED_GAME,BR1,7,0,6850,10,497,Rakan,1139,1199,1139,17458,5,4,0,False,False,6705,UTILITY,0,0,2,BOTTOM,0,2,2,796,11662,3793,5742,0,0,1,0,0,0,7159,2209,12124,SUPPORT,30,34,39,6,433,Player_1960,UTILITY,24514,6084,18121,3805,40,147,5,5693,81,254,0,0,9,26,4,6,9,False,109,0,150,0,4,5,0,0,39,0.0,0,0,0,0,1,0,9,15,20,0,0,10,0,0,0,0,2,0,6,1,3.0
AMERICAS,BR1,E3jMpp5rEKHGAlApTVxlNeYPEtqCNQHfONDFVdFZWxaQ2JMxgoJuSPlNTDNAAYgZX8bnuUxQ2WdkAA,DWCVilLbmIz-j9zxqDTmbRYyaHYGJp1UlCXDBQQZzNXyvUI,BR1_2695077772,1678586068868,2327,1678586068868,1678588396061,2023-03-11,CLASSIC,MATCHED_GAME,BR1,9,0,21708,18,75,Nasus,9906,14688,9906,82450,4,0,0,False,True,18533,TOP,0,1,0,TOP,51,7,2,636,55885,11506,3246,16,0,0,0,0,0,215810,27148,36697,SOLO,306,45,108,13,317,Player_5489,TOP,275860,38756,43306,19999,250,1504,1,4164,101,3363,3,4,6,27,0,2,14,True,472,0,0,0,0,4,0,0,1,4.0,0,0,0,0,3,0,15,8,0,0,2,22,0,0,0,1,5,0,2,0,
AMERICAS,BR1,ittXmEoVH6CBiEhrQHWJSMpBJGc14rMeeAnE_dbRO2tDQSw4SpMMo57c6q97iummzv_EidC3YlM_-A,Y9Y2_w12Yg1nTuOBEMxNL_YQ6SVizXnSQlp5BRgmCSRvfns,BR1_2695077772,1678586068868,2327,1678586068868,1678588396061,2023-03-11,CLASSIC,MATCHED_GAME,BR1,8,0,16775,17,11,MasterYi,0,23640,0,40741,12,0,2,False,True,13841,JUNGLE,0,0,0,JUNGLE,546,2,1,522,218,218,3394,152,0,0,0,0,0,180822,12606,30073,NONE,69,14,52,11,567,Player_192282,JUNGLE,244704,18422,34557,10937,55,264,1,63663,5597,1089,0,0,6,34,0,4,14,True,146,0,675,0,0,12,0,0,1,4.0,0,0,0,0,0,0,11,5,0,0,0,13,0,0,0,0,0,0,4,1,
AMERICAS,BR1,Player Not Found,Player Not Found,BR1_2695077772,1678586068868,2327,1678586068868,1678588396061,2023-03-11,CLASSIC,MATCHED_GAME,BR1,11,0,15939,16,84,Akali,218,5413,218,21133,6,0,0,False,True,13439,MIDDLE,0,0,0,MIDDLE,0,3,2,559,93639,18731,3280,4,0,0,0,0,0,13187,1221,25993,SOLO,140,24,75,24,406,Player_192283,MIDDLE,111195,20985,30731,3972,151,58,1,4368,1032,1457,0,1,6,20,0,1,10,True,263,0,850,0,0,6,0,0,1,4.0,0,0,0,1,1,0,13,13,45,0,3,21,0,0,0,0,0,0,1,0,
AMERICAS,BR1,wcbLHkaMD5rQJud1_bUqMYLwI7dKeRsegzJy9JChifXKYYjFRgqHsmmistpBWNoXGhON8ENU1q_Lpg,rT22izl1kK1K98mFMKS2KRYE6t9t_klbvgywnUFVjkUU-TCKMn1Ai9MP,BR1_2695077772,1678586068868,2327,1678586068868,1678588396061,2023-03-11,CLASSIC,MATCHED_GAME,BR1,21,0,19355,18,81,Ezreal,4366,13973,4366,17875,6,0,0,False,True,15197,BOTTOM,1,1,0,BOTTOM,689,2,2,856,15629,8873,1498,17,0,0,0,0,0,188679,23113,19773,CARRY,343,62,38,13,290,Player_192284,BOTTOM,225864,33869,22090,7739,191,234,5,21555,1883,818,2,3,6,16,0,0,10,True,456,0,300,0,0,6,0,0,0,5.200000017881393,0,0,0,0,1,1,22,17,131,0,1,28,0,0,0,0,0,0,0,0,
AMERICAS,BR1,s5qttHSewkq1rwZSVZrCQuz1E2u2LiF7Vq3PFxvwANhaUpwXBkWKNrngAQYikCfyO54ZuoccdeIKVQ,z0bGa4Aum-6SzwIs46YKuAR2GX-6-HQBOTWpMPRpx_8kGnE,BR1_2695077772,1678586068868,2327,1678586068868,1678588396061,2023-03-11,CLASSIC,MATCHED_GAME,BR1,20,0,14338,15,99,Lux,1170,5598,1170,10552,9,7,1,False,True,11195,UTILITY,0,0,0,BOTTOM,0,2,1,310,101100,29068,623,4,0,0,0,0,0,4926,1181,17549,SUPPORT,69,44,189,17,410,Player_192285,UTILITY,107815,32038,18787,284,73,343,1,1788,1788,614,0,1,6,98,9,4,41,True,319,0,0,1,7,9,0,0,39,0.0,0,1,0,0,0,0,20,12,42,0,0,25,0,0,0,0,0,0,4,0,
AMERICAS,BR1,PmVjVR0DhI4OoPQkPKRZWWYO-MBfXCnZ1gtncDoIwIDYAJ7z0P-uspg8dB31pH5Rgll5kiflhHvbnw,ETsZ-XWyTiY4_IgIygiRDEtesyOGREwJH0goy7VXeYWL7-nahpAXr6gN,BR1_2695077772,1678586068868,2327,1678586068868,1678588396061,2023-03-11,CLASSIC,MATCHED_GAME,BR1,8,0,16592,17,897,KSante,452,3188,452,40962,8,1,0,False,True,11265,TOP,0,0,1,TOP,4,0,1,463,12926,1069,12150,7,0,0,0,0,0,136896,16542,19597,SOLO,258,48,108,13,42,Player_192286,TOP,158711,19737,34032,9457,184,2500,1,8889,2125,2284,0,0,5,33,1,1,16,False,427,1,0,0,1,8,0,0,104,0.0,0,0,0,0,0,0,8,89,0,0,1,10,1,0,0,0,0,0,1,2,
AMERICAS,BR1,O4bHOw-2jJppVcYe7vkiXZGUKw9v1LFCQ9mUf7ynHcIj5I31ogsCXaiwzIyuMTar4-NIuwmgXoOcEg,7FkuapcrmNxpWvzWm90GnB6OBOIQSoaDEH75EKpqjvsd-s4,BR1_2695077772,1678586068868,2327,1678586068868,1678588396061,2023-03-11,CLASSIC,MATCHED_GAME,BR1,4,1,16478,16,80,Pantheon,0,11565,0,27277,7,2,1,False,True,14808,JUNGLE,0,0,1,JUNGLE,565,10,1,1027,2551,1031,17894,133,0,0,0,0,0,195763,24396,18170,NONE,198,55,52,8,57,Player_192287,JUNGLE,230834,28732,37556,12006,53,164,1,32519,3303,1491,0,0,5,36,2,6,4,False,313,1,0,0,2,7,0,0,25,2.0,0,0,1,0,0,0,11,137,10,0,4,16,1,0,0,0,0,0,6,0,
AMERICAS,BR1,oCdhK4XOOprUl_GR0FfW6SJquBpevShh6IhIF14liwE3xDPl56hyMqphFx1Hg1EJzQlqytg7KCxFMw,OyBMpK0JvVUIR_suRTTVn-yfZc3voVis9J-gXiHWa_Y67ag,BR1_2695077772,1678586068868,2327,1678586068868,1678588396061,2023-03-11,CLASSIC,MATCHED_GAME,BR1,5,0,20723,18,23,Tryndamere,9639,32113,9639,69853,10,0,0,False,True,19678,MIDDLE,0,0,1,MIDDLE,1065,4,3,464,0,0,16276,92,0,0,0,0,0,356726,35255,30048,SOLO,21,27,133,11,68,Player_192288,MIDDLE,364033,36089,48451,16281,219,97,1,7307,834,2126,5,5,5,14,0,2,5,False,192,1,300,0,0,10,0,0,0,25.000000089406967,0,0,0,0,2,0,10,352,0,0,7,17,1,0,0,0,5,0,2,1,
